replicate,p1_mean,p2_mean,h_mean,p1_sd,p2_sd,h_sd,p1_cv,p2_cv,h_cv,linkage,gene_action,p1_af,p2_af,esize,ss,ns
1,0.491,0.48,0.501,0.125230399908427,0.117369119465393,0.10713809513227,0.255051730974393,0.244518998886235,0.213848493277985,unlinked,additive,0.5,0.5,esize0.1,noss,nons
2,0.513,0.516,0.535,0.0999030141932562,0.0960654538768825,0.0970219836229009,0.194742717725646,0.186173360226516,0.18134950209888,unlinked,additive,0.5,0.5,esize0.1,noss,nons
3,0.498,0.506,0.538,0.0941990944104831,0.130007849056611,0.0872247858427071,0.189154808053179,0.256932508017018,0.162127854726221,unlinked,additive,0.5,0.5,esize0.1,noss,nons
4,0.508,0.505,0.513,0.10515294982616,0.122161652689193,0.133175501822649,0.206993995720787,0.241904262750878,0.259601368075338,unlinked,additive,0.5,0.5,esize0.1,noss,nons
5,0.479,0.511,0.504,0.107423442126788,0.139346140738721,0.128110284122545,0.224266058719808,0.27269303471374,0.254187071671716,unlinked,additive,0.5,0.5,esize0.1,noss,nons
6,0.492,0.503,0.499,0.104178026591454,0.110845544312244,0.121843827776982,0.211743956486696,0.220368875372254,0.244176007569103,unlinked,additive,0.5,0.5,esize0.1,noss,nons
7,0.518,0.531,0.547,0.0988505365257497,0.108274971197203,0.0785129652623419,0.190831151594111,0.203907667038047,0.143533757335177,unlinked,additive,0.5,0.5,esize0.1,noss,nons
8,0.5,0.505,0.515,0.089784322071261,0.0985869552988733,0.0954313515420528,0.179568644142522,0.195221693661135,0.185303595227287,unlinked,additive,0.5,0.5,esize0.1,noss,nons
9,0.499,0.514,0.51,0.101262439397108,0.11113514479301,0.108326792057879,0.202930740274766,0.216216235005856,0.212405474623293,unlinked,additive,0.5,0.5,esize0.1,noss,nons
10,0.481,0.496,0.454,0.106851986124618,0.0988918188564387,0.107779063507772,0.222145501298582,0.199378667049272,0.237398818299056,unlinked,additive,0.5,0.5,esize0.1,noss,nons
11,0.516,0.488,0.484,0.108533828075558,0.106694299141931,0.108062717994728,0.210336876115422,0.218635858897399,0.223270078501505,unlinked,additive,0.5,0.5,esize0.1,noss,nons
12,0.482,0.496,0.491,0.108684152009201,0.115987332172482,0.0824930423782293,0.22548579255021,0.233845427767102,0.168010269609428,unlinked,additive,0.5,0.5,esize0.1,noss,nons
13,0.502,0.516,0.468,0.102000400159279,0.117125434244398,0.123618900873051,0.203188048126054,0.226987275667438,0.264142950583442,unlinked,additive,0.5,0.5,esize0.1,noss,nons
14,0.504,0.489,0.476,0.121150943126367,0.12588057184231,0.123816849600117,0.240378855409458,0.257424482295112,0.260119431933019,unlinked,additive,0.5,0.5,esize0.1,noss,nons
15,0.494,0.484,0.517,0.123981565449984,0.134937627314645,0.126010203668478,0.250974828846121,0.278796750650094,0.243733469378102,unlinked,additive,0.5,0.5,esize0.1,noss,nons
16,0.495,0.485,0.482,0.0970219836229009,0.111689255507942,0.101398385850374,0.196004007318992,0.230287124758643,0.210370095125256,unlinked,additive,0.5,0.5,esize0.1,noss,nons
17,0.501,0.484,0.485,0.101765035493433,0.136441659805985,0.107023743312655,0.203123823340185,0.28190425579749,0.220667511984856,unlinked,additive,0.5,0.5,esize0.1,noss,nons
18,0.515,0.534,0.521,0.100635734311467,0.126748988644679,0.11827415402447,0.1954091928378,0.237357656637976,0.227013731332956,unlinked,additive,0.5,0.5,esize0.1,noss,nons
19,0.491,0.469,0.461,0.100858559277792,0.0908519764928263,0.0932901989733637,0.205414581013833,0.19371423559238,0.202364856775192,unlinked,additive,0.5,0.5,esize0.1,noss,nons
20,0.493,0.516,0.504,0.115179540416743,0.093917028079392,0.111043289958907,0.233629899425443,0.182009744339907,0.220323988013705,unlinked,additive,0.5,0.5,esize0.1,noss,nons
21,0.494,0.488,0.484,0.10283729967323,0.115864100548524,0.114926773492107,0.208172671403299,0.237426435550253,0.237452011347329,unlinked,additive,0.5,0.5,esize0.1,noss,nons
22,0.492,0.475,0.467,0.117958830590532,0.107023743312655,0.14019301563435,0.239753720712462,0.225313143816116,0.300199176947216,unlinked,additive,0.5,0.5,esize0.1,noss,nons
23,0.484,0.485,0.504,0.119283575686561,0.115285802796921,0.105868613220851,0.246453668773886,0.237702686179219,0.210056772263593,unlinked,additive,0.5,0.5,esize0.1,noss,nons
24,0.506,0.502,0.514,0.10283729967323,0.120356612970432,0.122073915380504,0.203235770105197,0.239754209104446,0.237497889845339,unlinked,additive,0.5,0.5,esize0.1,noss,nons
25,0.519,0.5,0.504,0.117321292672241,0.106426174469652,0.106828109119085,0.226052587037074,0.212852348939305,0.211960533966439,unlinked,additive,0.5,0.5,esize0.1,noss,nons
26,0.494,0.459,0.456,0.104315064363021,0.10482736050385,0.112322422207733,0.211164097900852,0.228382049027995,0.246321101332748,unlinked,additive,0.5,0.5,esize0.1,noss,nons
27,0.512,0.511,0.531,0.115422913581281,0.111707526284362,0.0941611731586446,0.225435378088439,0.218605726583879,0.177328009714961,unlinked,additive,0.5,0.5,esize0.1,noss,nons
28,0.502,0.51,0.5,0.116916156946344,0.0914732033918978,0.100508909139073,0.232900711048493,0.179359222337055,0.201017818278147,unlinked,additive,0.5,0.5,esize0.1,noss,nons
29,0.489,0.516,0.517,0.103159278471177,0.11625096005748,0.108142951500242,0.210959669675209,0.225292558250929,0.209173987427934,unlinked,additive,0.5,0.5,esize0.1,noss,nons
30,0.495,0.487,0.486,0.110310322939146,0.125685873412688,0.119539934408412,0.222849137250801,0.258081875590735,0.245966943227184,unlinked,additive,0.5,0.5,esize0.1,noss,nons
31,0.489,0.478,0.479,0.111707526284362,0.0815412753876019,0.0845697393653695,0.228440749047775,0.170588442233477,0.176554779468412,unlinked,additive,0.5,0.5,esize0.1,noss,nons
32,0.499,0.483,0.484,0.111798835377819,0.103317422518752,0.120982373484229,0.224045762280199,0.213907707078162,0.249963581578986,unlinked,additive,0.5,0.5,esize0.1,noss,nons
33,0.476,0.495,0.482,0.116601536728068,0.0921677707183138,0.116828847430062,0.244961211613588,0.186197516602654,0.242383500892245,unlinked,additive,0.5,0.5,esize0.1,noss,nons
34,0.51,0.501,0.514,0.096890428330361,0.0906270671826163,0.0920514496776401,0.189981232020316,0.180892349665901,0.179088423497354,unlinked,additive,0.5,0.5,esize0.1,noss,nons
35,0.53,0.514,0.486,0.100508909139073,0.107399692166929,0.0958527782698072,0.189639451205799,0.208948817445386,0.197227938826764,unlinked,additive,0.5,0.5,esize0.1,noss,nons
36,0.524,0.486,0.5,0.108439769796276,0.105482371096998,0.104490991702341,0.206946125565413,0.217041915837445,0.208981983404683,unlinked,additive,0.5,0.5,esize0.1,noss,nons
37,0.509,0.497,0.491,0.105312944724429,0.113123555352147,0.100858559277792,0.206901659576481,0.227612787428867,0.205414581013833,unlinked,additive,0.5,0.5,esize0.1,noss,nons
38,0.485,0.512,0.514,0.109846832137355,0.0917850194526229,0.125779204017458,0.226488313685268,0.179267616118404,0.244706622602058,unlinked,additive,0.5,0.5,esize0.1,noss,nons
39,0.519,0.486,0.498,0.108274971197203,0.10352954818282,0.124113180736991,0.208622295177655,0.213023761693045,0.24922325449195,unlinked,additive,0.5,0.5,esize0.1,noss,nons
40,0.479,0.482,0.499,0.11477128987509,0.110083456281763,0.103258146884201,0.239606033142149,0.228388913447641,0.206930154076555,unlinked,additive,0.5,0.5,esize0.1,noss,nons
41,0.515,0.471,0.493,0.105583896422103,0.0892657120452124,0.103020703288817,0.205017274606026,0.189523804766905,0.208966943790704,unlinked,additive,0.5,0.5,esize0.1,noss,nons
42,0.474,0.499,0.46,0.110767268428458,0.11714721246259,0.123304832154515,0.233686220313202,0.234763952830841,0.268053982944597,unlinked,additive,0.5,0.5,esize0.1,noss,nons
43,0.513,0.474,0.48,0.107290374637224,0.131413042560859,0.10690449676497,0.209143030481918,0.277242705824596,0.222717701593687,unlinked,additive,0.5,0.5,esize0.1,noss,nons
44,0.488,0.496,0.503,0.0895339406628137,0.111043289958907,0.110384300865436,0.183471189882815,0.223877600723603,0.21945189038854,unlinked,additive,0.5,0.5,esize0.1,noss,nons
45,0.497,0.516,0.532,0.108988859194743,0.120982373484229,0.0998774759597059,0.219293479265076,0.234461964116723,0.187739616465613,unlinked,additive,0.5,0.5,esize0.1,noss,nons
46,0.51,0.492,0.512,0.101015254455221,0.0996729345286423,0.100285307284481,0.198069126382786,0.202587265302119,0.195869740790003,unlinked,additive,0.5,0.5,esize0.1,noss,nons
47,0.503,0.515,0.502,0.075869113933007,0.133343962161389,0.102000400159279,0.150833228495044,0.258920314876484,0.203188048126054,unlinked,additive,0.5,0.5,esize0.1,noss,nons
48,0.486,0.474,0.49,0.124146062756574,0.109376712814577,0.0963624111659432,0.255444573573197,0.230752558680542,0.196657981971313,unlinked,additive,0.5,0.5,esize0.1,noss,nons
49,0.513,0.51,0.515,0.103416139742226,0.130930734141595,0.11123151073141,0.201590915676854,0.256726929689403,0.215983515983321,unlinked,additive,0.5,0.5,esize0.1,noss,nons
50,0.502,0.511,0.511,0.119931953496088,0.117060075279703,0.129082318300994,0.238908273896589,0.229080382152061,0.25260727651858,unlinked,additive,0.5,0.5,esize0.1,noss,nons
51,0.494,0.49,0.485,0.127231109018356,0.118235323980335,0.130247018062932,0.257552852263879,0.241296579551703,0.268550552707076,unlinked,additive,0.5,0.5,esize0.1,noss,nons
52,0.507,0.497,0.505,0.110199262933199,0.1007168186105,0.125051010000083,0.217355548191715,0.202649534427566,0.247625762376402,unlinked,additive,0.5,0.5,esize0.1,noss,nons
53,0.496,0.515,0.501,0.116426380347481,0.0954313515420528,0.119731843240277,0.234730605539276,0.185303595227287,0.238985715050453,unlinked,additive,0.5,0.5,esize0.1,noss,nons
54,0.485,0.489,0.501,0.0970219836229009,0.125474609188554,0.112254266770414,0.200045327057528,0.256594292819129,0.224060412715397,unlinked,additive,0.5,0.5,esize0.1,noss,nons
55,0.496,0.511,0.503,0.128904330922635,0.117060075279703,0.101222123902569,0.259887763956926,0.229080382152061,0.201236826844073,unlinked,additive,0.5,0.5,esize0.1,noss,nons
56,0.467,0.523,0.512,0.108613713570203,0.101624559140043,0.079256751466744,0.232577545118209,0.194310820535456,0.154798342708484,unlinked,additive,0.5,0.5,esize0.1,noss,nons
57,0.505,0.506,0.477,0.0927196784696226,0.107209503081678,0.0970009467658403,0.183603323702223,0.211876488303712,0.203356282527967,unlinked,additive,0.5,0.5,esize0.1,noss,nons
58,0.507,0.532,0.52,0.0963677056584702,0.122790679696825,0.11780301787479,0.19007437013505,0.230809548302302,0.226544265143828,unlinked,additive,0.5,0.5,esize0.1,noss,nons
59,0.498,0.523,0.485,0.107835854095804,0.114824622261739,0.109381377365097,0.216537859630128,0.219549946963172,0.225528613123911,unlinked,additive,0.5,0.5,esize0.1,noss,nons
60,0.501,0.508,0.467,0.115391967322032,0.105637037413349,0.117633987869326,0.230323288067929,0.207946924042026,0.251892907643097,unlinked,additive,0.5,0.5,esize0.1,noss,nons
61,0.531,0.513,0.51,0.122011207247029,0.106813780353798,0.110194633003868,0.22977628483433,0.208213996791029,0.216067907850721,unlinked,additive,0.5,0.5,esize0.1,noss,nons
62,0.516,0.492,0.534,0.105675668622325,0.125908940208747,0.101237244094438,0.204797807407607,0.255912480099079,0.189582854109434,unlinked,additive,0.5,0.5,esize0.1,noss,nons
63,0.462,0.505,0.491,0.113191187368802,0.115285802796921,0.120242102714923,0.245002570062341,0.228288718409745,0.244892266221839,unlinked,additive,0.5,0.5,esize0.1,noss,nons
64,0.463,0.502,0.474,0.114646751157721,0.108307950977285,0.114392806966672,0.247617173126827,0.215752890392998,0.241335035794667,unlinked,additive,0.5,0.5,esize0.1,noss,nons
65,0.504,0.497,0.502,0.119454542630668,0.112217900278241,0.107361681303177,0.237012981410055,0.225790543819398,0.213867891042185,unlinked,additive,0.5,0.5,esize0.1,noss,nons
66,0.523,0.517,0.513,0.111670981742193,0.0992882836255422,0.121977749727446,0.213520041572072,0.192046970262171,0.237773391281571,unlinked,additive,0.5,0.5,esize0.1,noss,nons
67,0.51,0.481,0.505,0.103015750727543,0.102961256830729,0.122161652689193,0.201991668093221,0.214056667007752,0.241904262750878,unlinked,additive,0.5,0.5,esize0.1,noss,nons
68,0.53,0.49,0.51,0.101519074311085,0.108326792057879,0.108796758655199,0.191545423228462,0.221075085832407,0.213326977755292,unlinked,additive,0.5,0.5,esize0.1,noss,nons
69,0.493,0.499,0.504,0.120800898766761,0.100757336290349,0.109189967394408,0.245032249019798,0.201918509599898,0.21664676070319,unlinked,additive,0.5,0.5,esize0.1,noss,nons
70,0.504,0.532,0.49,0.113766678526083,0.117264744949892,0.122474487139159,0.225727536758101,0.220422452913331,0.249947932937059,unlinked,additive,0.5,0.5,esize0.1,noss,nons
71,0.481,0.5,0.471,0.101965380279339,0.0947607082958686,0.130575648572006,0.211986237586983,0.189521416591737,0.277230676373686,unlinked,additive,0.5,0.5,esize0.1,noss,nons
72,0.495,0.488,0.485,0.115727512471569,0.0860469734078606,0.102145354614822,0.233792954488018,0.176325765180042,0.210608978587262,unlinked,additive,0.5,0.5,esize0.1,noss,nons
73,0.494,0.511,0.509,0.120220885142681,0.0888072896437987,0.0977762961132843,0.243362115673444,0.17379117347123,0.192094884309006,unlinked,additive,0.5,0.5,esize0.1,noss,nons
74,0.494,0.496,0.488,0.115899322954125,0.102936477340868,0.114089116617722,0.234614014077175,0.207533220445297,0.233789173396972,unlinked,additive,0.5,0.5,esize0.1,noss,nons
75,0.512,0.48,0.492,0.129583319662269,0.106426174469652,0.122624364193571,0.25309242121537,0.221721196811776,0.249236512588559,unlinked,additive,0.5,0.5,esize0.1,noss,nons
76,0.504,0.474,0.47,0.107779063507772,0.11259463140136,0.109264703862703,0.213847348229705,0.237541416458566,0.232478093324899,unlinked,additive,0.5,0.5,esize0.1,noss,nons
77,0.521,0.52,0.531,0.11784199036794,0.103509833901353,0.0957729031594628,0.226184242548828,0.199057372887218,0.180363282786182,unlinked,additive,0.5,0.5,esize0.1,noss,nons
78,0.486,0.505,0.459,0.1040211909337,0.114842394220097,0.106756446060696,0.214035372291564,0.227410681623954,0.232584849805437,unlinked,additive,0.5,0.5,esize0.1,noss,nons
79,0.495,0.506,0.466,0.105099564068301,0.128825146486806,0.107589545050073,0.212322351653134,0.254595151159695,0.230878852038783,unlinked,additive,0.5,0.5,esize0.1,noss,nons
80,0.508,0.515,0.5,0.108496214548843,0.109381377365097,0.0931314629314664,0.213575225489848,0.212391024009897,0.186262925862933,unlinked,additive,0.5,0.5,esize0.1,noss,nons
81,0.549,0.492,0.541,0.115391967322032,0.109432674298317,0.100858559277792,0.210185732827017,0.222424134752678,0.186429869275031,unlinked,additive,0.5,0.5,esize0.1,noss,nons
82,0.503,0.524,0.493,0.10420251083974,0.119198000257161,0.107859508015695,0.207162049383181,0.227477099727406,0.218781963520679,unlinked,additive,0.5,0.5,esize0.1,noss,nons
83,0.516,0.482,0.481,0.143014199380655,0.111006526743214,0.121171997842837,0.277159301125301,0.23030399739256,0.251916835432094,unlinked,additive,0.5,0.5,esize0.1,noss,nons
84,0.517,0.481,0.482,0.109549168906767,0.103455600256776,0.0962352559605674,0.211893943726821,0.215084408018245,0.199658207387069,unlinked,additive,0.5,0.5,esize0.1,noss,nons
85,0.506,0.495,0.503,0.109096474811639,0.0927196784696226,0.103711727634726,0.215605681445926,0.187312481756813,0.206186337245976,unlinked,additive,0.5,0.5,esize0.1,noss,nons
86,0.487,0.507,0.477,0.115974135047432,0.0989794866399609,0.0995961231931346,0.238139907694932,0.195225811913138,0.208796903968836,unlinked,additive,0.5,0.5,esize0.1,noss,nons
87,0.496,0.482,0.53,0.119454542630668,0.109619006247148,0.0952976004580452,0.240835771432798,0.227425324164207,0.179806793317066,unlinked,additive,0.5,0.5,esize0.1,noss,nons
88,0.505,0.535,0.531,0.0975464305981976,0.100127469777687,0.0925213709454883,0.193161248709302,0.187154149117172,0.174239869953839,unlinked,additive,0.5,0.5,esize0.1,noss,nons
89,0.523,0.523,0.524,0.111670981742193,0.105564565792791,0.110767268428458,0.213520041572072,0.201844294058873,0.211387916848202,unlinked,additive,0.5,0.5,esize0.1,noss,nons
90,0.503,0.489,0.492,0.12833708802706,0.110790296488088,0.138269184372147,0.255143316157177,0.226565023493022,0.281034927585665,unlinked,additive,0.5,0.5,esize0.1,noss,nons
91,0.474,0.514,0.49,0.118338842451044,0.115192828574968,0.112485826771597,0.249660005170979,0.224110561429899,0.22956291177877,unlinked,additive,0.5,0.5,esize0.1,noss,nons
92,0.479,0.509,0.486,0.103060315211184,0.102364893535682,0.102539191113865,0.215157234261344,0.201109810482675,0.210985989946224,unlinked,additive,0.5,0.5,esize0.1,noss,nons
93,0.528,0.502,0.526,0.129030924943739,0.113820481640241,0.123816849600117,0.244376751787384,0.226734027171794,0.235393250190336,unlinked,additive,0.5,0.5,esize0.1,noss,nons
94,0.478,0.494,0.504,0.110730413571863,0.105288718701076,0.11510421187705,0.231653584878375,0.213135058099344,0.228381372771924,unlinked,additive,0.5,0.5,esize0.1,noss,nons
95,0.503,0.473,0.486,0.106622546147327,0.1093627179693,0.0979587585024787,0.211973252777985,0.231210820231078,0.201561231486582,unlinked,additive,0.5,0.5,esize0.1,noss,nons
96,0.51,0.492,0.482,0.115617243258847,0.120948631362953,0.115511285781335,0.226700476978132,0.245830551550717,0.239649970500694,unlinked,additive,0.5,0.5,esize0.1,noss,nons
97,0.517,0.478,0.478,0.110476703611288,0.116128008188009,0.113910097024283,0.213688014722027,0.242945623824287,0.238305642310216,unlinked,additive,0.5,0.5,esize0.1,noss,nons
98,0.478,0.503,0.488,0.117872293398493,0.0976300806773262,0.112739540896851,0.246594756063793,0.194095587827686,0.231023649378792,unlinked,additive,0.5,0.5,esize0.1,noss,nons
99,0.503,0.484,0.497,0.112217900278241,0.105675668622325,0.106622546147327,0.223097217252963,0.218338158310589,0.214532286010717,unlinked,additive,0.5,0.5,esize0.1,noss,nons
100,0.491,0.491,0.494,0.101363157981184,0.112345131498559,0.107209503081678,0.206442276947421,0.228808821789326,0.217023285590442,unlinked,additive,0.5,0.5,esize0.1,noss,nons
